variant,basin_id,parameter,min,max,mean,bound_low,bound_high,violation_count
Model6PhysicalFix_B_soft_gate,10172800,K_t,0.04397239536046982,0.04397239536046982,0.04397239908576012,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10172800,LG_t,0.05981827899813652,0.061194829642772675,0.06048867106437683,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10172800,TT,0.378007173538208,0.378007173538208,0.3780072331428528,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10172800,CFMAX_t,1.2942335605621338,2.531741142272949,1.3127058744430542,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10172800,CFR,0.0708867534995079,0.0708867534995079,0.07088674604892731,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10172800,CWH,0.04437805712223053,0.04437805712223053,0.04437805339694023,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10172800,SG_CRIT,154.7110137939453,154.7110137939453,154.71102905273438,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10172800,partition_sum_error,0.0,1.1920928955078125e-07,3.0001412909541614e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10172800,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10172800,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10173450,INSC,0.7145079970359802,0.7145079970359802,0.714508056640625,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10173450,COEF_t,324.57952880859375,324.57952880859375,324.57958984375,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10173450,SQ_t,0.4485263228416443,1.4557327032089233,0.6442122459411621,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10173450,SMSC,183.2137451171875,183.2137451171875,183.2137451171875,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10173450,SUB_t,0.00021613990247715265,0.33663368225097656,0.057297512888908386,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10173450,INTER_t,5.907171362196095e-05,0.01647331938147545,0.0031478579621762037,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10173450,RECH_t,0.6534641981124878,0.9997247457504272,0.9395545125007629,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10173450,CRAK_t,0.6534641981124878,0.9997247457504272,0.9395545125007629,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10173450,K_t,0.04242108762264252,0.04242108762264252,0.042421091347932816,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10173450,LG_t,0.046651557087898254,0.04730929434299469,0.0469847097992897,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10173450,TT,-0.4598824977874756,-0.4598824977874756,-0.45988261699676514,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10173450,CFMAX_t,1.7739989757537842,3.754598617553711,1.8012722730636597,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10173450,CFR,0.06081376224756241,0.06081376224756241,0.06081375852227211,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10173450,CWH,0.014529537409543991,0.014529537409543991,0.014529540203511715,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10173450,SG_CRIT,114.24890899658203,114.24890899658203,114.2489013671875,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10173450,partition_sum_error,0.0,1.1920928244535389e-07,3.2678872941005466e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10173450,component_weight_sum_error,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10173450,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10205030,INSC,0.7944457530975342,0.7944457530975342,0.794445812702179,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10205030,COEF_t,297.74371337890625,297.74371337890625,297.74371337890625,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10205030,SQ_t,0.4217414855957031,1.2926487922668457,0.5925723314285278,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10205030,SMSC,240.83657836914062,240.83657836914062,240.83657836914062,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10205030,SUB_t,0.00021875403763260692,0.4359055757522583,0.08319810777902603,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10205030,INTER_t,6.228785787243396e-05,0.01917458139359951,0.0035719466395676136,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10205030,RECH_t,0.5574503540992737,0.999718964099884,0.9132299423217773,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10205030,CRAK_t,0.5574503540992737,0.999718964099884,0.9132299423217773,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10205030,K_t,0.044233351945877075,0.044233351945877075,0.04423334822058678,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10205030,LG_t,0.04907650873064995,0.049922071397304535,0.04947712644934654,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10205030,TT,-0.16868442296981812,-0.16868442296981812,-0.1686844378709793,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10205030,CFMAX_t,1.5729490518569946,2.1273107528686523,1.5905863046646118,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10205030,CFR,0.06567998975515366,0.06567998975515366,0.06567998975515366,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10205030,CWH,0.030880171805620193,0.030880171805620193,0.030880173668265343,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10205030,SG_CRIT,120.69154357910156,120.69154357910156,120.6915512084961,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10205030,partition_sum_error,0.0,1.1391814780381537e-07,3.210473309422923e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10205030,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10205030,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10234500,INSC,0.7076603770256042,0.7076603770256042,0.7076603174209595,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10234500,COEF_t,295.54266357421875,295.54266357421875,295.5426940917969,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10234500,SQ_t,0.502126932144165,1.6095975637435913,0.6986522674560547,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10234500,SMSC,228.95947265625,228.95947265625,228.95948791503906,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10234500,SUB_t,0.0003541966434568167,0.4828147292137146,0.10168369859457016,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10234500,INTER_t,0.00011731260747183114,0.027355805039405823,0.005493663251399994,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10234500,RECH_t,0.5084974765777588,0.9995284676551819,0.8928226828575134,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10234500,CRAK_t,0.5084974765777588,0.9995284676551819,0.8928226828575134,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10234500,K_t,0.057154327630996704,0.057154327630996704,0.05715431645512581,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10234500,LG_t,0.05375844985246658,0.054557353258132935,0.05407087132334709,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10234500,TT,-0.007500112056732178,-0.007500112056732178,-0.007500112056732178,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10234500,CFMAX_t,1.7267227172851562,3.3791251182556152,1.7602258920669556,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10234500,CFR,0.06571439653635025,0.06571439653635025,0.06571440398693085,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10234500,CWH,0.02407359890639782,0.02407359890639782,0.02407359518110752,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10234500,SG_CRIT,123.33859252929688,123.33859252929688,123.33860778808594,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10234500,partition_sum_error,0.0,1.1920928955078125e-07,3.104934620523636e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10234500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10234500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10242000,INSC,0.6814589500427246,0.6814589500427246,0.6814589500427246,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10242000,COEF_t,324.12188720703125,324.12188720703125,324.1218566894531,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10242000,SQ_t,0.5429202914237976,1.3863950967788696,0.6415306925773621,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10242000,SMSC,138.34942626953125,138.34942626953125,138.34939575195312,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10242000,SUB_t,0.00022389419609680772,0.45383697748184204,0.04224088042974472,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10242000,INTER_t,3.402114089112729e-05,0.004959122743457556,0.0009502524044364691,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10242000,RECH_t,0.5437923669815063,0.9997420907020569,0.9568089246749878,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10242000,CRAK_t,0.5437923669815063,0.9997420907020569,0.9568089246749878,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10242000,K_t,0.0461399145424366,0.0461399145424366,0.0461399182677269,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10242000,LG_t,0.07959534227848053,0.0818215161561966,0.08069968968629837,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10242000,TT,0.36942756175994873,0.36942756175994873,0.3694275915622711,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10242000,CFMAX_t,1.2779508829116821,2.073354721069336,1.2805715799331665,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10242000,CFR,0.07715541869401932,0.07715541869401932,0.07715541869401932,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10242000,CWH,0.015947729349136353,0.015947729349136353,0.015947729349136353,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10242000,SG_CRIT,178.56008911132812,178.56008911132812,178.56007385253906,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10242000,partition_sum_error,0.0,1.1920928955078125e-07,3.346194432651828e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10242000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10242000,unit_hydrograph_sum_error_max,0.0,1.7881393432617188e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10244950,INSC,0.5189675688743591,0.5189675688743591,0.5189675688743591,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10244950,COEF_t,257.22503662109375,257.22503662109375,257.2250671386719,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10244950,SQ_t,0.6962617635726929,2.273970127105713,0.906204879283905,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10244950,SMSC,208.44032287597656,208.44032287597656,208.44033813476562,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10244950,SUB_t,0.0023623581510037184,0.619694709777832,0.2249636948108673,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10244950,INTER_t,0.00033250247361138463,0.022972634062170982,0.007113335188478231,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10244950,RECH_t,0.37529256939888,0.9973050951957703,0.7679229974746704,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10244950,CRAK_t,0.37529256939888,0.9973050951957703,0.7679229974746704,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10244950,K_t,0.06845027208328247,0.06845027208328247,0.06845027208328247,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10244950,LG_t,0.05761047452688217,0.05831335112452507,0.057968638837337494,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10244950,TT,0.3557467460632324,0.3557467460632324,0.3557467460632324,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10244950,CFMAX_t,1.2017368078231812,1.8558988571166992,1.2245631217956543,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10244950,CFR,0.06724172830581665,0.06724172830581665,0.06724172830581665,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10244950,CWH,0.03614858537912369,0.03614858537912369,0.03614858165383339,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10244950,SG_CRIT,143.23196411132812,143.23196411132812,143.23194885253906,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10244950,partition_sum_error,0.0,1.1920928955078125e-07,2.9891943142956734e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10244950,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10244950,unit_hydrograph_sum_error_max,0.0,2.384185791015625e-07,1.341104507446289e-07,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10249300,INSC,0.5195367336273193,0.5195367336273193,0.5195367932319641,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10249300,COEF_t,328.6105651855469,328.6105651855469,328.6105651855469,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10249300,SQ_t,0.47192132472991943,1.078513741493225,0.5150766372680664,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10249300,SMSC,99.9178466796875,99.9178466796875,99.91785430908203,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10249300,SUB_t,0.0009312799084000289,0.5604044795036316,0.05041283369064331,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10249300,INTER_t,6.425700848922133e-05,0.0027044981252402067,0.0007075333851389587,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10249300,RECH_t,0.4381832480430603,0.9990044832229614,0.9488796591758728,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10249300,CRAK_t,0.4381832480430603,0.9990044832229614,0.9488796591758728,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10249300,K_t,0.0496663898229599,0.0496663898229599,0.0496663972735405,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10249300,LG_t,0.10538013279438019,0.10796630382537842,0.10662706941366196,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10249300,TT,0.6625868082046509,0.6625868082046509,0.6625868082046509,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10249300,CFMAX_t,1.1793901920318604,1.2115306854248047,1.1804598569869995,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10249300,CFR,0.08140330761671066,0.08140330761671066,0.08140330761671066,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10249300,CWH,0.01357448659837246,0.01357448659837246,0.01357448659837246,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10249300,SG_CRIT,200.02182006835938,200.02182006835938,200.02183532714844,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10249300,partition_sum_error,0.0,1.1920928955078125e-07,3.262739056708597e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10249300,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10249300,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10258000,INSC,0.6088827848434448,0.6088827848434448,0.6088829040527344,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10258000,COEF_t,360.37738037109375,360.37738037109375,360.3774108886719,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10258000,SQ_t,0.30044132471084595,0.96208655834198,0.3534184992313385,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10258000,SMSC,388.6304016113281,388.6304016113281,388.6304016113281,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10258000,SUB_t,0.0014559822157025337,0.3781297206878662,0.051694437861442566,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258000,INTER_t,6.441253935918212e-05,0.006046587601304054,0.0008376471232622862,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258000,RECH_t,0.6158237457275391,0.9984796047210693,0.9474679231643677,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258000,CRAK_t,0.6158237457275391,0.9984796047210693,0.9474679231643677,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258000,K_t,0.04208618775010109,0.04208618775010109,0.04208618402481079,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10258000,LG_t,0.03621300309896469,0.03642039746046066,0.03627975285053253,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10258000,TT,-1.326481819152832,-1.326481819152832,-1.326481819152832,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10258000,CFMAX_t,1.5894769430160522,3.3803908824920654,1.596816062927246,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10258000,CFR,0.06817243993282318,0.06817243993282318,0.06817244738340378,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10258000,CWH,0.008319207467138767,0.008319207467138767,0.008319207467138767,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10258000,SG_CRIT,66.59634399414062,66.59634399414062,66.5963363647461,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10258000,partition_sum_error,0.0,1.1920930376163597e-07,3.411442150991206e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10258000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10258000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10258500,INSC,0.6560157537460327,0.6560157537460327,0.6560158133506775,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10258500,COEF_t,348.1704406738281,348.1704406738281,348.17041015625,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10258500,SQ_t,0.28468942642211914,0.8886626958847046,0.3161658048629761,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10258500,SMSC,384.0557861328125,384.0557861328125,384.0557556152344,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10258500,SUB_t,0.0008560215355828404,0.6852847337722778,0.03377833217382431,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258500,INTER_t,4.983671533409506e-05,0.0037039939779788256,0.0007043793448247015,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258500,RECH_t,0.31123086810112,0.9990929365158081,0.9655172824859619,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258500,CRAK_t,0.31123086810112,0.9990929365158081,0.9655172824859619,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10258500,K_t,0.036417435854673386,0.036417435854673386,0.036417435854673386,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10258500,LG_t,0.11695457249879837,0.11799030005931854,0.11755608022212982,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10258500,TT,0.75492924451828,0.75492924451828,0.7549291253089905,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10258500,CFMAX_t,1.5774861574172974,1.5774861574172974,1.5774861574172974,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10258500,CFR,0.07969118654727936,0.07969118654727936,0.07969117909669876,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10258500,CWH,0.008418679237365723,0.008418679237365723,0.008418679237365723,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10258500,SG_CRIT,199.96981811523438,199.96981811523438,199.96983337402344,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10258500,partition_sum_error,0.0,1.1920928955078125e-07,3.3143315647521376e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10258500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10258500,unit_hydrograph_sum_error_max,0.0,0.0,0.0,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10259000,INSC,0.6210461854934692,0.6210461854934692,0.6210461258888245,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10259000,COEF_t,357.611328125,357.611328125,357.611328125,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10259000,SQ_t,0.1950197070837021,0.6279119253158569,0.2275938242673874,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10259000,SMSC,386.2555236816406,386.2555236816406,386.25555419921875,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10259000,SUB_t,0.005706978961825371,0.41519713401794434,0.09720361977815628,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259000,INTER_t,0.00016264092118944973,0.0033863368444144726,0.0011990803759545088,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259000,RECH_t,0.582024872303009,0.9941303730010986,0.9015973210334778,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259000,CRAK_t,0.582024872303009,0.9941303730010986,0.9015973210334778,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259000,K_t,0.042895302176475525,0.042895302176475525,0.04289530590176582,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10259000,LG_t,0.052528880536556244,0.0528191439807415,0.052621349692344666,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10259000,TT,-1.3173807859420776,-1.3173807859420776,-1.3173809051513672,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10259000,CFMAX_t,2.197680950164795,2.197680950164795,2.197681188583374,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10259000,CFR,0.07245324552059174,0.07245324552059174,0.07245325297117233,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10259000,CWH,0.003817663062363863,0.003817663062363863,0.0038176628295332193,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10259000,SG_CRIT,92.77557373046875,92.77557373046875,92.77557373046875,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10259000,partition_sum_error,0.0,1.1920928955078125e-07,3.0927189698104485e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10259000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10259000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10259200,INSC,0.5894040465354919,0.5894040465354919,0.5894041061401367,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10259200,COEF_t,356.0350341796875,356.0350341796875,356.0350646972656,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10259200,SQ_t,0.16624373197555542,0.4961625933647156,0.18039381504058838,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10259200,SMSC,429.03094482421875,429.03094482421875,429.0309753417969,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10259200,SUB_t,0.002925602486357093,0.557469367980957,0.06027209013700485,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259200,INTER_t,0.00010909835691563785,0.0034814635291695595,0.0010487090330570936,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259200,RECH_t,0.440355509519577,0.9969652891159058,0.9386792182922363,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259200,CRAK_t,0.440355509519577,0.9969652891159058,0.9386792182922363,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10259200,K_t,0.044341493397951126,0.044341493397951126,0.044341493397951126,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10259200,LG_t,0.10656736046075821,0.10762355476617813,0.10714446753263474,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10259200,TT,0.41595757007598877,0.41595757007598877,0.415957510471344,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10259200,CFMAX_t,1.8939896821975708,1.8939896821975708,1.8939898014068604,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10259200,CFR,0.07765574753284454,0.07765574753284454,0.07765573263168335,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10259200,CWH,0.005689334124326706,0.005689334124326706,0.005689333658665419,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10259200,SG_CRIT,182.24075317382812,182.24075317382812,182.24073791503906,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10259200,partition_sum_error,0.0,1.1920928955078125e-07,3.103906820456359e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10259200,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10259200,unit_hydrograph_sum_error_max,0.0,1.7881393432617188e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10263500,INSC,0.5918232202529907,0.5918232202529907,0.5918231010437012,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10263500,COEF_t,316.08416748046875,316.08416748046875,316.0841979980469,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10263500,SQ_t,0.46050694584846497,1.448843002319336,0.5737367272377014,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10263500,SMSC,338.1734313964844,338.1734313964844,338.1734313964844,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10263500,SUB_t,0.000645159394480288,0.617027997970581,0.06832388788461685,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10263500,INTER_t,6.0904982092324644e-05,0.013081143610179424,0.001609722850844264,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10263500,RECH_t,0.37510135769844055,0.9992939829826355,0.9300664067268372,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10263500,CRAK_t,0.37510135769844055,0.9992939829826355,0.9300664067268372,0.0,1.0,0
Model6PhysicalFix_B_soft_gate,10263500,K_t,0.047504715621471405,0.047504715621471405,0.04750471189618111,0.003,0.3,0
Model6PhysicalFix_B_soft_gate,10263500,LG_t,0.061452604830265045,0.062018945813179016,0.061813078820705414,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10263500,TT,-0.10193568468093872,-0.10193568468093872,-0.10193568468093872,-2.5,2.5,0
Model6PhysicalFix_B_soft_gate,10263500,CFMAX_t,1.5782899856567383,3.367034673690796,1.5901551246643066,0.0,15.0,0
Model6PhysicalFix_B_soft_gate,10263500,CFR,0.06961166113615036,0.06961166113615036,0.06961166113615036,0.0,0.1,0
Model6PhysicalFix_B_soft_gate,10263500,CWH,0.010874914936721325,0.010874914936721325,0.010874913074076176,0.0,0.2,0
Model6PhysicalFix_B_soft_gate,10263500,SG_CRIT,117.70600128173828,117.70600128173828,117.70600128173828,0.0,300.0,0
Model6PhysicalFix_B_soft_gate,10263500,partition_sum_error,0.0,1.1920928955078125e-07,3.3271891908270845e-08,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10263500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_B_soft_gate,10263500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_B_soft_gate,10310500,INSC,0.5676771402359009,0.5676771402359009,0.5676770806312561,0.5,5.0,0
Model6PhysicalFix_B_soft_gate,10310500,COEF_t,311.462890625,311.462890625,311.462890625,50.0,400.0,0
Model6PhysicalFix_B_soft_gate,10310500,SQ_t,1.105520248413086,2.9707400798797607,1.5157490968704224,0.0,6.0,0
Model6PhysicalFix_B_soft_gate,10310500,SMSC,159.7279815673828,159.7279815673828,159.7279815673828,50.0,500.0,0
Model6PhysicalFix_B_soft_gate,10310500,SUB_t,0.0033075606916099787,0.8074480891227722,0.09479747712612152,0.0,1.0,0
